sub_id,within_state_ps,between_state_ps,cluster,cluster_type,cogState_index
1,0.1818397923337521,0.0870767282874651,PCC,DMN,0.09476306404628701
2,0.08021508616480774,0.11011437005934502,PCC,DMN,-0.029899283894537276
3,0.5377031180321997,0.5208864469527119,PCC,DMN,0.01681667107948781
4,0.13115653328667626,0.13385131872206668,PCC,DMN,-0.0026947854353904233
5,0.34798039469274133,0.3985963111667701,PCC,DMN,-0.050615916474028744
6,0.5687796913894853,0.4614351378099395,PCC,DMN,0.10734455357954575
7,0.19006284735565837,0.19562982331410678,PCC,DMN,-0.005566975958448406
8,0.3742726558114876,0.3375186669693222,PCC,DMN,0.03675398884216541
9,0.2055391890183416,0.2347578846114162,PCC,DMN,-0.029218695593074606
10,0.3834402417380377,0.3251260864624552,PCC,DMN,0.05831415527558248
11,0.243510973752246,0.21235826157342008,PCC,DMN,0.031152712178825925
12,0.3638235018013192,0.4087542126443703,PCC,DMN,-0.04493071084305106
13,0.13878666772119574,0.14603208731709122,PCC,DMN,-0.007245419595895475
14,0.5094706446535495,0.3214422686594991,PCC,DMN,0.18802837599405042
15,0.13202991064694417,0.2234891045268323,PCC,DMN,-0.09145919387988813
16,0.2202512861044057,0.26448008927897376,PCC,DMN,-0.044228803174568065
17,0.5893944705315715,0.3843533426727227,PCC,DMN,0.20504112785884876
18,0.41399353661693383,0.455109618637665,PCC,DMN,-0.04111608202073119
19,0.3472142086742215,0.3983926462591241,PCC,DMN,-0.05117843758490259
20,0.2991057464776232,0.2900670878646552,PCC,DMN,0.009038658612968042
21,0.2664150381713429,0.2569290660890355,PCC,DMN,0.009485972082307392
22,0.3011879249945132,0.1498278075031368,PCC,DMN,0.1513601174913764
23,0.39031891444977557,0.434263463736633,PCC,DMN,-0.043944549286857426
24,0.28276152217540057,0.30040427262050207,PCC,DMN,-0.017642750445101496
1,0.45219310420918263,0.32674259634205466,RSC2,RSC,0.12545050786712797
2,0.7437792729061974,0.7863116318878799,RSC2,RSC,-0.042532358981682505
3,1.020892081784387,0.9608548332464731,RSC2,RSC,0.06003724853791381
4,0.7755294694175965,0.818672841829601,RSC2,RSC,-0.0431433724120045
5,0.6129073719482169,0.6763423445931077,RSC2,RSC,-0.06343497264489084
6,0.6953621372839076,0.5444331056687821,RSC2,RSC,0.1509290316151255
7,0.6188560623485477,0.710803900597511,RSC2,RSC,-0.09194783824896324
8,0.6765040668340654,0.4847529429124763,RSC2,RSC,0.1917511239215891
9,0.44150005350089283,0.4687926307401248,RSC2,RSC,-0.027292577239231952
10,0.810096833063018,0.8413779484721335,RSC2,RSC,-0.03128111540911549
11,0.5916792458923726,0.6737820129875709,RSC2,RSC,-0.08210276709519826
12,0.9810721097741552,0.9408524591596616,RSC2,RSC,0.04021965061449351
13,0.67957516087584,0.7170397530111995,RSC2,RSC,-0.037464592135359465
14,0.6282351024701092,0.5630269918744575,RSC2,RSC,0.06520811059565168
15,0.5535607582133114,0.49161641580253,RSC2,RSC,0.061944342410781394
16,0.3425446217645222,0.3667343228684453,RSC2,RSC,-0.0241897011039231
17,0.5631007025736974,0.5416004331624602,RSC2,RSC,0.02150026941123717
18,0.41313841156648545,0.410775456932591,RSC2,RSC,0.002362954633894465
19,0.4473634095847502,0.440067709657582,RSC2,RSC,0.007295699927168164
20,0.3546274843216479,0.33219645219360094,RSC2,RSC,0.02243103212804698
21,0.8273327308157296,0.8769327042169051,RSC2,RSC,-0.0495999734011755
22,0.612684760482858,0.611902226361362,RSC2,RSC,0.0007825341214959813
23,0.8015856390207392,0.7781605715422013,RSC2,RSC,0.023425067478537898
24,0.7304398772946668,0.8027930729512966,RSC2,RSC,-0.0723531956566299
1,0.4910883844761953,0.5392387450989886,SFG,CONT,-0.04815036062279332
2,0.7867163658357329,0.8635023305853241,SFG,CONT,-0.0767859647495912
3,0.4658026292725703,0.4739663054462617,SFG,CONT,-0.008163676173691403
4,0.9165719630633729,0.8907556988002054,SFG,CONT,0.02581626426316741
5,0.7481529177354405,0.8055533536582181,SFG,CONT,-0.05740043592277766
6,0.8448840575855712,0.7897390846892076,SFG,CONT,0.05514497289636355
7,0.3076421748458081,0.43450788588838585,SFG,CONT,-0.12686571104257777
8,0.9588777529992146,0.9989885289968257,SFG,CONT,-0.04011077599761104
9,0.45777081196530234,0.49121602827675137,SFG,CONT,-0.03344521631144903
10,0.5740020736214565,0.6010178497793686,SFG,CONT,-0.027015776157912064
11,0.5756535526019213,0.634819433417185,SFG,CONT,-0.05916588081526375
12,0.5829189293798284,0.5992627150865517,SFG,CONT,-0.016343785706723346
13,0.6932133872870578,0.6692150647783675,SFG,CONT,0.023998322508690384
14,0.9045259400257568,0.9067262380466634,SFG,CONT,-0.002200298020906599
15,0.8251388677690169,0.4768517961431807,SFG,CONT,0.3482870716258362
16,0.6663451809897851,0.6757781708954749,SFG,CONT,-0.009432989905689748
17,0.9069364778217961,0.9716331514772512,SFG,CONT,-0.06469667365545506
18,0.6620180380659259,0.7229033321648674,SFG,CONT,-0.0608852940989415
19,0.706568210237811,0.7531873860762573,SFG,CONT,-0.046619175838446325
20,0.595539781915223,0.5898198183054006,SFG,CONT,0.005719963609822409
21,0.8647157739740214,0.820299108137774,SFG,CONT,0.04441666583624748
22,1.0416841240447101,1.0413074239409634,SFG,CONT,0.0003767001037466855
23,0.544163693918527,0.6242653814803587,SFG,CONT,-0.08010168756183167
24,0.9173095176475641,0.8561819268011466,SFG,CONT,0.0611275908464175
1,0.9976209336173805,1.0128525932912131,l-PFC2,CONT,-0.015231659673832665
2,0.5208172574635199,0.527028946306535,l-PFC2,CONT,-0.00621168884301504
3,0.8736288972737672,0.7996716794542599,l-PFC2,CONT,0.07395721781950737
4,0.16970994971579534,0.19562011429295706,l-PFC2,CONT,-0.02591016457716172
5,0.9034648743112582,0.9108067381434366,l-PFC2,CONT,-0.007341863832178386
6,0.5674445030865376,0.32028950630022135,l-PFC2,CONT,0.24715499678631625
7,0.2783081613577445,0.4075513181397889,l-PFC2,CONT,-0.1292431567820444
8,0.6459754027382842,0.5769077017662182,l-PFC2,CONT,0.06906770097206605
9,0.6040410034582926,0.5868835340584206,l-PFC2,CONT,0.01715746939987195
10,0.7280160582542641,0.7523697054223107,l-PFC2,CONT,-0.024353647168046666
11,0.7542877312214138,0.7055703916991838,l-PFC2,CONT,0.04871733952223001
12,0.6715826303147087,0.7190304773951726,l-PFC2,CONT,-0.0474478470804639
13,0.5793442220771592,0.5489742449427769,l-PFC2,CONT,0.030369977134382276
14,0.83882462279095,0.9045290949482319,l-PFC2,CONT,-0.06570447215728181
15,1.0170088147612755,0.8949325163357866,l-PFC2,CONT,0.12207629842548884
16,0.5468724477113144,0.4642995339766102,l-PFC2,CONT,0.08257291373470416
17,0.9679869924880762,0.8765068973464795,l-PFC2,CONT,0.09148009514159672
18,0.3952448461516212,0.4993011117953921,l-PFC2,CONT,-0.1040562656437709
19,0.7192898095391478,0.7294035657285607,l-PFC2,CONT,-0.010113756189412904
20,0.6913056046312481,0.5747698070936997,l-PFC2,CONT,0.11653579753754839
21,0.45702633118325114,0.4321091471999372,l-PFC2,CONT,0.02491718398331394
22,0.5318945972656229,0.49102858078878736,l-PFC2,CONT,0.040866016476835576
23,0.6785204153321812,0.5509934810978805,l-PFC2,CONT,0.12752693423430073
24,0.41366465156586574,0.4946477549313745,l-PFC2,CONT,-0.08098310336550874
1,0.08600578460636848,0.15174941507889342,MTG,DMN,-0.06574363047252493
2,0.16368189736992542,0.14296378936071313,MTG,DMN,0.020718108009212283
3,0.2866258875872868,0.3724099951602287,MTG,DMN,-0.08578410757294191
4,0.1795681678519832,0.19113726600613412,MTG,DMN,-0.011569098154150914
5,0.20535035441839972,0.21146941371354372,MTG,DMN,-0.006119059295144003
6,0.354656720798291,0.44557375362238505,MTG,DMN,-0.09091703282409402
7,0.25873784244583226,0.15993776236281562,MTG,DMN,0.09880008008301663
8,0.13931402195527276,0.1985570636825709,MTG,DMN,-0.059243041727298135
9,0.2512737545456363,0.29350019158697405,MTG,DMN,-0.04222643704133777
10,0.1541918687097354,0.17815684563122708,MTG,DMN,-0.023964976921491687
11,0.12882623718324687,0.1191812319623144,MTG,DMN,0.009645005220932479
12,0.31703992732193204,0.3657880576334447,MTG,DMN,-0.04874813031151265
13,0.25813675623974347,0.21082826604714397,MTG,DMN,0.0473084901925995
14,0.3522751380368858,0.2312603383984554,MTG,DMN,0.12101479963843043
15,0.31162573447040015,0.1868929786784807,MTG,DMN,0.12473275579191945
16,0.20726473068244702,0.21046453661077033,MTG,DMN,-0.003199805928323307
17,0.16012261102880287,0.15866425421891395,MTG,DMN,0.0014583568098889277
18,0.3743939093632268,0.41823727164342717,MTG,DMN,-0.04384336228020036
19,0.1734595346094046,0.21828023272564284,MTG,DMN,-0.04482069811623823
20,0.14384754578598438,0.18184800958360825,MTG,DMN,-0.03800046379762387
21,0.15700542376177612,0.20787099795180214,MTG,DMN,-0.05086557419002602
22,0.33044855223832303,0.1289673155552149,MTG,DMN,0.20148123668310813
23,0.20657249947735884,0.1548803511624984,MTG,DMN,0.05169214831486044
24,0.4655056619503145,0.4111947099501403,MTG,DMN,0.05431095200017422
1,0.22436098950337163,0.05367340105620896,l-IPL2,DMN,0.17068758844716267
2,0.3510099956366876,0.37587541794574675,l-IPL2,DMN,-0.024865422309059138
3,0.05227773170513061,0.2593398664300067,l-IPL2,DMN,-0.2070621347248761
4,0.501640074971591,0.5882813521714437,l-IPL2,DMN,-0.0866412771998527
5,0.07082552693906609,0.15542424800586796,l-IPL2,DMN,-0.08459872106680187
6,0.48010525473104537,0.5352373146214019,l-IPL2,DMN,-0.05513205989035652
7,0.4150622112372836,0.5007940475877026,l-IPL2,DMN,-0.08573183635041903
8,0.1487388203845999,0.19268860249294872,l-IPL2,DMN,-0.04394978210834882
9,0.3451311643881487,0.4484930402581466,l-IPL2,DMN,-0.1033618758699979
10,0.22050840784478898,0.2765044565879456,l-IPL2,DMN,-0.05599604874315661
11,0.19448131230208143,0.1838355909908861,l-IPL2,DMN,0.010645721311195344
12,0.3861600828768371,0.18746689548900422,l-IPL2,DMN,0.1986931873878329
13,0.2909059787768028,0.25216035224486166,l-IPL2,DMN,0.038745626531941135
14,0.31852636979454324,0.2041287865192074,l-IPL2,DMN,0.11439758327533583
15,0.2069073451556196,0.034712053434253,l-IPL2,DMN,0.1721952917213666
16,0.3338860876157074,0.37452750271179824,l-IPL2,DMN,-0.040641415096090816
17,0.4312576137917161,0.16165092956148275,l-IPL2,DMN,0.2696066842302334
18,0.3947617904741812,0.28017602208815195,l-IPL2,DMN,0.11458576838602924
19,0.5015097482642743,0.5691985724462987,l-IPL2,DMN,-0.06768882418202438
20,0.5519963605429138,0.4550931410613868,l-IPL2,DMN,0.09690321948152697
