sub_id,within_state_ps,between_state_ps,cluster,cluster_type,cogState_index
5,0.8333253578357611,0.8073771362545161,r-PFC,CONT,0.02594822158124499
5,1.025585758896056,1.0535223238289886,l-PFC1,CONT,-0.027936564932932617
5,0.7637033781415346,0.7391624353016364,PCC,DMN,0.02454094283989816
5,0.806733243159104,0.7508252105878277,RSC2,RSC,0.0559080325712763
5,0.9168982289795736,0.9524253935552367,SFG,CONT,-0.03552716457566307
5,1.033790181168398,1.0257965763603503,l-PFC2,CONT,0.007993604808047783
5,0.9177319262876228,0.9136498248190275,MTG,DMN,0.004082101468595334
5,0.8463256207115155,0.7929728165791199,l-IPL2,DMN,0.053352804132395626
5,1.0152509043295224,1.0017706619556468,r-ITG,CONT,0.013480242373875573
6,0.9869025936671258,0.9463127889702585,mPFC,DMN,0.04058980469686735
6,0.8175426492335404,0.7592119924855116,r-IPL,DMN,0.05833065674802873
6,0.8400571675390615,0.7463434005070422,RSC1,RSC,0.09371376703201928
6,0.9818414341540046,0.9440762520661679,l-IPS,CONT,0.037765182087836746
6,0.9372001454044669,0.9183135219390265,r-IPS,CONT,0.018886623465440455
6,0.8990700663870079,0.8342218820823181,PCUN,DMN,0.06484818430468986
6,0.8162562616966531,0.8184227271303798,l-IPL1,DMN,-0.002166465433726672
6,0.9272958035848851,0.8225584370757608,r-PFC,CONT,0.10473736650912424
6,1.0381787429124412,1.0397927030862433,l-PFC1,CONT,-0.0016139601738021092
6,0.9620867741235081,0.9041097258024451,PCC,DMN,0.057977048321062985
6,0.8296120992215903,0.8188942878027718,RSC2,RSC,0.010717811418818446
6,0.8532861273378054,0.8289350415534762,SFG,CONT,0.024351085784329207
6,0.9948006459672811,0.9910151848872231,l-PFC2,CONT,0.0037854610800580613
6,0.9428145737027904,0.9310477176713773,MTG,DMN,0.011766856031413142
6,0.8523877724251849,0.8476810997654638,l-IPL2,DMN,0.004706672659721134
6,0.9541983903752072,0.9177719882329692,r-ITG,CONT,0.03642640214223791
7,0.817815416994459,0.8125457401042201,mPFC,DMN,0.005269676890238939
7,0.6928589665648415,0.6724962943527281,r-IPL,DMN,0.02036267221211341
7,0.91892485025428,0.843844059222151,RSC1,RSC,0.07508079103212895
7,0.9189085410194451,0.894778575979321,l-IPS,CONT,0.0241299650401241
7,0.899333865399287,0.8477645283904858,r-IPS,CONT,0.051569337008801175
7,0.9240009969460079,0.902855416827993,PCUN,DMN,0.02114558011801493
7,0.8750514880820167,0.8756067636984115,l-IPL1,DMN,-0.0005552756163947903
7,0.8552035171420806,0.8416382244204053,r-PFC,CONT,0.013565292721675393
7,0.960782165088556,0.9486564004558493,l-PFC1,CONT,0.012125764632706648
7,0.9804853746283824,0.9711260888330406,PCC,DMN,0.009359285795341732
7,0.9566487518282258,0.8997741107723848,RSC2,RSC,0.05687464105584106
7,0.8459663982859171,0.8434750913126519,SFG,CONT,0.0024913069732652726
7,0.9767480421083008,1.0010242225778363,l-PFC2,CONT,-0.024276180469535502
7,0.8410752963351219,0.7999028006753597,MTG,DMN,0.04117249565976222
7,0.8758604202158438,0.8587213175641488,l-IPL2,DMN,0.017139102651694937
7,0.8619977971925705,0.8581847512815549,r-ITG,CONT,0.003813045911015611
8,0.9554795651946923,0.9656281175703919,mPFC,DMN,-0.01014855237569956
8,0.5730123270478152,0.5878626971632417,r-IPL,DMN,-0.014850370115426448
8,0.888834436754253,0.8374051975762764,RSC1,RSC,0.05142923917797659
8,0.9866412850340094,1.0315995098493325,l-IPS,CONT,-0.04495822481532308
8,0.9794745915582206,0.9770438444139059,r-IPS,CONT,0.002430747144314682
8,0.840230593848777,0.7875358025669209,PCUN,DMN,0.05269479128185606
8,0.6699239303884653,0.7054535732861811,l-IPL1,DMN,-0.03552964289771576
8,0.9291213482937339,0.9336598726006167,r-PFC,CONT,-0.00453852430688273
8,0.9828689501096706,1.0121839636736332,l-PFC1,CONT,-0.0293150135639626
8,0.8567925321725692,0.8262262789454435,PCC,DMN,0.030566253227125695
8,0.8731314663255753,0.8330054794069437,RSC2,RSC,0.04012598691863156
8,0.7464941827224495,0.7542208571462397,SFG,CONT,-0.0077266744237901586
8,0.7979811679414428,0.7759813717751601,l-PFC2,CONT,0.02199979616628267
8,0.87056681933476,0.8731128418622911,MTG,DMN,-0.002546022527531111
8,0.8022533923314943,0.8149216246700044,l-IPL2,DMN,-0.01266823233851011
8,0.9756939787452523,0.996751059965018,r-ITG,CONT,-0.021057081219765683
9,1.0287516389466838,0.9300899689933115,mPFC,DMN,0.09866166995337222
9,0.7105460607219267,0.712285256482804,r-IPL,DMN,-0.0017391957608773323
9,0.883790419778715,0.6807890195171433,RSC1,RSC,0.20300140026157165
9,0.9397569174571633,0.9313575829778296,l-IPS,CONT,0.00839933447933372
9,0.8287368514626292,0.8239370936113316,r-IPS,CONT,0.004799757851297604
9,0.8759944373069437,0.8221518520855244,PCUN,DMN,0.05384258522141927
9,0.6602272157375317,0.6503569778109181,l-IPL1,DMN,0.009870237926613679
9,0.8317707148739435,0.8374253753491856,r-PFC,CONT,-0.0056546604752421015
9,0.8380771831101558,0.836347883387532,l-PFC1,CONT,0.0017292997226238116
9,0.8495211378353988,0.8434778081974829,PCC,DMN,0.006043329637915984
9,0.9162830546252382,0.8150552006319602,RSC2,RSC,0.10122785399327794
9,0.8085311201145898,0.8210607230830331,SFG,CONT,-0.012529602968443299
9,0.8828418150315731,0.8980913783511333,l-PFC2,CONT,-0.015249563319560178
9,0.8275697179004007,0.8278568977109422,MTG,DMN,-0.00028717981054149355
9,0.894014221245908,0.7673574781019573,l-IPL2,DMN,0.1266567431439507
9,0.9385675270819399,0.9051288799617087,r-ITG,CONT,0.03343864712023126
10,0.9338748221194891,0.8876732783960533,mPFC,DMN,0.04620154372343588
10,0.8088049535521414,0.7697340684182571,r-IPL,DMN,0.03907088513388435
10,0.9363280754268752,0.9363230730848882,RSC1,RSC,5.002341987081493e-06
10,0.8702312657707058,0.8350376737959047,l-IPS,CONT,0.0351935919748011
10,0.9436394744081495,0.8987207963363871,r-IPS,CONT,0.04491867807176242
10,0.8565287698817474,0.8258308009228201,PCUN,DMN,0.03069796895892729
10,0.8365950802779505,0.8071431800609689,l-IPL1,DMN,0.02945190021698163
10,1.0028641309268442,0.9881402649805194,r-PFC,CONT,0.014723865946324799
10,0.9449938084492175,0.9023709615035698,l-PFC1,CONT,0.042622846945647774
10,0.7520082859816182,0.7722619655229487,PCC,DMN,-0.020253679541330505
10,0.9635819486966298,0.9561444023031086,RSC2,RSC,0.007437546393521233
10,0.8461789176486338,0.8378649919838689,SFG,CONT,0.008313925664764965
10,0.9673992424371998,0.9411936089932411,l-PFC2,CONT,0.026205633443958654
10,0.8858215111398151,0.8480419989348614,MTG,DMN,0.03777951220495368
10,0.8685953318344516,0.8792781027454079,l-IPL2,DMN,-0.010682770910956263
10,0.8867603530218839,0.8449906946416103,r-ITG,CONT,0.04176965838027369
11,0.9892385799003361,0.9176705132042822,mPFC,DMN,0.07156806669605398
11,0.840730814984592,0.6259855696947358,r-IPL,DMN,0.21474524528985617
11,0.798715533556211,0.7910385794735552,RSC1,RSC,0.007676954082655896
11,1.0404140194384874,1.0478864462109172,l-IPS,CONT,-0.007472426772429763
11,1.0348189576118543,1.032297809352395,r-IPS,CONT,0.0025211482594593715
11,0.8028488519884904,0.7760236437959969,PCUN,DMN,0.026825208192493566
11,0.7917796494895066,0.7138331004015612,l-IPL1,DMN,0.0779465490879454
11,1.0793049183217178,1.042143434009898,r-PFC,CONT,0.03716148431181976
11,1.1372886905165593,1.157845577302403,l-PFC1,CONT,-0.020556886785843664
11,0.9728157676232047,0.9667426018771176,PCC,DMN,0.0060731657460870725
11,0.9267084632282302,0.8783292131467859,RSC2,RSC,0.04837925008144428
11,0.840470171425799,0.8126745272802476,SFG,CONT,0.027795644145551468
11,0.9186341601505537,0.8932707202031973,l-PFC2,CONT,0.025363439947356348
11,0.9440648007939628,0.9350332847733207,MTG,DMN,0.009031516020642116
11,1.0208799812407476,0.9320038008770568,l-IPL2,DMN,0.08887618036369083
11,0.9547425512032787,0.9777536555480972,r-ITG,CONT,-0.023011104344818567
12,0.8266667566199879,0.8265706520072901,mPFC,DMN,9.610461269782267e-05
12,0.75491512002518,0.7475763531462197,r-IPL,DMN,0.00733876687896029
12,0.8760282129374868,0.8282694736825906,RSC1,RSC,0.047758739254896154
12,0.7954628504050528,0.7850215831427385,l-IPS,CONT,0.010441267262314313
12,0.8894410423209175,0.902822036518035,r-IPS,CONT,-0.01338099419711758
12,0.876917597205153,0.853569690578966,PCUN,DMN,0.02334790662618702
12,0.7952886455437047,0.7548071948501651,l-IPL1,DMN,0.04048145069353959
12,0.8788830116622548,0.8800302752864751,r-PFC,CONT,-0.0011472636242203516
